2;2012-01-26;22.386,75
2;2012-01-25;22.382,43
2;2012-01-24;22.378,11
2;2012-01-23;22.373,79
2;2012-01-22;22.369,48
2;2012-01-21;22.365,16
2;2012-01-20;22.360,84
2;2012-01-19;22.356,53
2;2012-01-18;22.352,22
2;2012-01-17;22.347,9
2;2012-01-16;22.343,59
2;2012-01-15;22.339,28
2;2012-01-14;22.334,97
2;2012-01-13;22.330,66
2;2012-01-12;22.326,35
2;2012-01-11;22.322,04
2;2012-01-10;22.317,74
2;2012-01-09;22.313,43
2;2012-01-08;22.311,27
2;2012-01-07;22.309,12
2;2012-01-06;22.306,96
2;2012-01-05;22.304,81
2;2012-01-04;22.302,65
2;2012-01-03;22.300,5
2;2012-01-02;22.298,34
2;2012-01-01;22.296,19
2;2011-12-31;22.294,03
2;2011-12-30;22.291,88
2;2011-12-29;22.289,73
2;2011-12-28;22.287,57
2;2011-12-27;22.285,42
2;2011-12-26;22.283,26
2;2011-12-25;22.281,11
2;2011-12-24;22.278,96
2;2011-12-23;22.276,81
2;2011-12-22;22.274,65
2;2011-12-21;22.272,5
2;2011-12-20;22.270,35
2;2011-12-19;22.268,2
2;2011-12-18;22.266,05
2;2011-12-17;22.263,89
2;2011-12-16;22.261,74
2;2011-12-15;22.259,59
2;2011-12-14;22.257,44
2;2011-12-13;22.255,29
2;2011-12-12;22.253,14
2;2011-12-11;22.250,99
2;2011-12-10;22.248,84
2;2011-12-09;22.246,69
2;2011-12-08;22.242,99
2;2011-12-07;22.239,29
2;2011-12-06;22.235,6
2;2011-12-05;22.231,9
2;2011-12-04;22.228,21
2;2011-12-03;22.224,51
2;2011-12-02;22.220,82
2;2011-12-01;22.217,12
2;2011-11-30;22.213,43
2;2011-11-29;22.209,74
2;2011-11-28;22.206,04
2;2011-11-27;22.202,35
2;2011-11-26;22.198,66
2;2011-11-25;22.194,97
2;2011-11-24;22.191,28
2;2011-11-23;22.187,59
2;2011-11-22;22.183,9
2;2011-11-21;22.180,22
2;2011-11-20;22.176,53
2;2011-11-19;22.172,84
2;2011-11-18;22.169,16
2;2011-11-17;22.165,47
2;2011-11-16;22.161,79
2;2011-11-15;22.158,1
2;2011-11-14;22.154,42
2;2011-11-13;22.150,74
2;2011-11-12;22.147,05
2;2011-11-11;22.143,37
2;2011-11-10;22.139,69
2;2011-11-09;22.136,01
2;2011-11-08;22.132,45
2;2011-11-07;22.128,89
2;2011-11-06;22.125,33
2;2011-11-05;22.121,77
2;2011-11-04;22.118,21
2;2011-11-03;22.114,65
2;2011-11-02;22.111,09
2;2011-11-01;22.107,54
2;2011-10-31;22.103,98
2;2011-10-30;22.100,42
2;2011-10-29;22.096,87
2;2011-10-28;22.093,31
2;2011-10-27;22.089,76
2;2011-10-26;22.086,21
2;2011-10-25;22.082,65
2;2011-10-24;22.079,1
2;2011-10-23;22.075,55
2;2011-10-22;22.072
2;2011-10-21;22.068,45
2;2011-10-20;22.064,9
2;2011-10-19;22.061,35
2;2011-10-18;22.057,8
2;2011-10-17;22.054,25
2;2011-10-16;22.050,7
2;2011-10-15;22.047,15
2;2011-10-14;22.043,61
2;2011-10-13;22.040,06
2;2011-10-12;22.036,51
2;2011-10-11;22.032,97
2;2011-10-10;22.029,42
2;2011-10-09;22.025,88
2;2011-10-08;22.024,42
2;2011-10-07;22.022,95
2;2011-10-06;22.021,48
2;2011-10-05;22.020,02
2;2011-10-04;22.018,55
2;2011-10-03;22.017,08
2;2011-10-02;22.015,62
2;2011-10-01;22.014,15
2;2011-09-30;22.012,69
2;2011-09-29;22.011,22
2;2011-09-28;22.009,75
2;2011-09-27;22.008,29
2;2011-09-26;22.006,82
2;2011-09-25;22.005,36
2;2011-09-24;22.003,89
2;2011-09-23;22.002,43
2;2011-09-22;22.000,96
2;2011-09-21;21.999,49
2;2011-09-20;21.998,03
2;2011-09-19;21.996,56
2;2011-09-18;21.995,1
2;2011-09-17;21.993,64
2;2011-09-16;21.992,17
2;2011-09-15;21.990,71
2;2011-09-14;21.989,24
2;2011-09-13;21.987,78
2;2011-09-12;21.986,31
2;2011-09-11;21.984,85
2;2011-09-10;21.983,38
2;2011-09-09;21.981,92
2;2011-09-08;21.981,21
2;2011-09-07;21.980,5
2;2011-09-06;21.979,79
2;2011-09-05;21.979,09
2;2011-09-04;21.978,38
2;2011-09-03;21.977,67
2;2011-09-02;21.976,96
2;2011-09-01;21.976,25
2;2011-08-31;21.975,54
2;2011-08-30;21.974,83
2;2011-08-29;21.974,13
2;2011-08-28;21.973,42
2;2011-08-27;21.972,71
2;2011-08-26;21.972
2;2011-08-25;21.971,29
2;2011-08-24;21.970,58
2;2011-08-23;21.969,87
2;2011-08-22;21.969,17
2;2011-08-21;21.968,46
2;2011-08-20;21.967,75
2;2011-08-19;21.967,04
2;2011-08-18;21.966,33
2;2011-08-17;21.965,62
2;2011-08-16;21.964,92
2;2011-08-15;21.964,21
2;2011-08-14;21.963,5
2;2011-08-13;21.962,79
2;2011-08-12;21.962,08
2;2011-08-11;21.961,38
2;2011-08-10;21.960,67
2;2011-08-09;21.959,96
2;2011-08-08;21.958,55
2;2011-08-07;21.957,13
2;2011-08-06;21.955,72
2;2011-08-05;21.954,3
2;2011-08-04;21.952,89
2;2011-08-03;21.951,47
2;2011-08-02;21.950,06
2;2011-08-01;21.948,64
2;2011-07-31;21.947,23
2;2011-07-30;21.945,81
2;2011-07-29;21.944,4
2;2011-07-28;21.942,98
2;2011-07-27;21.941,57
2;2011-07-26;21.940,16
2;2011-07-25;21.938,74
2;2011-07-24;21.937,33
2;2011-07-23;21.935,91
2;2011-07-22;21.934,5
2;2011-07-21;21.933,09
2;2011-07-20;21.931,67
2;2011-07-19;21.930,26
2;2011-07-18;21.928,85
2;2011-07-17;21.927,43
2;2011-07-16;21.926,02
2;2011-07-15;21.924,61
2;2011-07-14;21.923,19
2;2011-07-13;21.921,78
2;2011-07-12;21.920,37
2;2011-07-11;21.918,96
2;2011-07-10;21.917,54
2;2011-07-09;21.916,13
2;2011-07-08;21.913,21
2;2011-07-07;21.910,29
2;2011-07-06;21.907,38
2;2011-07-05;21.904,46
2;2011-07-04;21.901,55
2;2011-07-03;21.898,63
2;2011-07-02;21.895,72
2;2011-07-01;21.892,81
2;2011-06-30;21.889,89
2;2011-06-29;21.886,98
2;2011-06-28;21.884,07
2;2011-06-27;21.881,16
2;2011-06-26;21.878,25
2;2011-06-25;21.875,33
2;2011-06-24;21.872,42
2;2011-06-23;21.869,51
2;2011-06-22;21.866,6
2;2011-06-21;21.863,69
2;2011-06-20;21.860,79
2;2011-06-19;21.857,88
2;2011-06-18;21.854,97
2;2011-06-17;21.852,06
2;2011-06-16;21.849,15
2;2011-06-15;21.846,25
2;2011-06-14;21.843,34
2;2011-06-13;21.840,43
2;2011-06-12;21.837,53
2;2011-06-11;21.834,62
2;2011-06-10;21.831,71
2;2011-06-09;21.828,81
2;2011-06-08;21.826,7
2;2011-06-07;21.824,59
2;2011-06-06;21.822,48
2;2011-06-05;21.820,37
2;2011-06-04;21.818,27
2;2011-06-03;21.816,16
2;2011-06-02;21.814,05
2;2011-06-01;21.811,94
2;2011-05-31;21.809,84
2;2011-05-30;21.807,73
2;2011-05-29;21.805,62
2;2011-05-28;21.803,51
2;2011-05-27;21.801,41
2;2011-05-26;21.799,3
2;2011-05-25;21.797,19
2;2011-05-24;21.795,09
2;2011-05-23;21.792,98
2;2011-05-22;21.790,88
2;2011-05-21;21.788,77
2;2011-05-20;21.786,67
2;2011-05-19;21.784,56
2;2011-05-18;21.782,46
2;2011-05-17;21.780,35
2;2011-05-16;21.778,25
2;2011-05-15;21.776,14
2;2011-05-14;21.774,04
2;2011-05-13;21.771,93
2;2011-05-12;21.769,83
2;2011-05-11;21.767,73
2;2011-05-10;21.765,62
2;2011-05-09;21.763,52
2;2011-05-08;21.757,74
2;2011-05-07;21.751,96
2;2011-05-06;21.746,18
2;2011-05-05;21.740,41
2;2011-05-04;21.734,63
2;2011-05-03;21.728,86
2;2011-05-02;21.723,09
2;2011-05-01;21.717,32
2;2011-04-30;21.711,55
2;2011-04-29;21.705,79
2;2011-04-28;21.700,02
2;2011-04-27;21.694,26
2;2011-04-26;21.688,5
2;2011-04-25;21.682,74
2;2011-04-24;21.676,98
2;2011-04-23;21.671,22
2;2011-04-22;21.665,47
2;2011-04-21;21.659,72
2;2011-04-20;21.653,96
2;2011-04-19;21.648,21
2;2011-04-18;21.642,46
2;2011-04-17;21.636,72
2;2011-04-16;21.630,97
2;2011-04-15;21.625,23
2;2011-04-14;21.619,48
2;2011-04-13;21.613,74
2;2011-04-12;21.608
2;2011-04-11;21.602,26
2;2011-04-10;21.596,53
2;2011-04-09;21.590,79
2;2011-04-08;21.589,39
2;2011-04-07;21.588
2;2011-04-06;21.586,61
2;2011-04-05;21.585,22
2;2011-04-04;21.583,83
2;2011-04-03;21.582,44
2;2011-04-02;21.581,05
2;2011-04-01;21.579,66
2;2011-03-31;21.578,26
2;2011-03-30;21.576,87
2;2011-03-29;21.575,48
2;2011-03-28;21.574,09
2;2011-03-27;21.572,7
2;2011-03-26;21.571,31
2;2011-03-25;21.569,92
2;2011-03-24;21.568,53
2;2011-03-23;21.567,14
2;2011-03-22;21.565,75
2;2011-03-21;21.564,36
2;2011-03-20;21.562,97
2;2011-03-19;21.561,58
2;2011-03-18;21.560,19
2;2011-03-17;21.558,8
2;2011-03-16;21.557,41
2;2011-03-15;21.556,02
2;2011-03-14;21.554,64
2;2011-03-13;21.553,25
2;2011-03-12;21.551,86
2;2011-03-11;21.550,47
2;2011-03-10;21.549,08
2;2011-03-09;21.547,69
2;2011-03-08;21.545,38
2;2011-03-07;21.543,08
2;2011-03-06;21.540,78
2;2011-03-05;21.538,47
2;2011-03-04;21.536,17
2;2011-03-03;21.533,86
2;2011-03-02;21.531,56
2;2011-03-01;21.529,26
2;2011-02-28;21.526,95
2;2011-02-27;21.524,65
2;2011-02-26;21.522,35
2;2011-02-25;21.520,04
2;2011-02-24;21.517,74
2;2011-02-23;21.515,44
2;2011-02-22;21.513,14
2;2011-02-21;21.510,84
2;2011-02-20;21.508,54
2;2011-02-19;21.506,24
2;2011-02-18;21.503,93
2;2011-02-17;21.501,63
2;2011-02-16;21.499,33
2;2011-02-15;21.497,03
2;2011-02-14;21.494,73
2;2011-02-13;21.492,44
2;2011-02-12;21.490,14
2;2011-02-11;21.487,84
2;2011-02-10;21.485,54
2;2011-02-09;21.483,24
2;2011-02-08;21.482,55
2;2011-02-07;21.481,86
2;2011-02-06;21.481,16
2;2011-02-05;21.480,47
2;2011-02-04;21.479,78
